Date,Open,High,Low,Close,Adj Close,Volume,Log_Ret,Volatility
2018-07-23,279.45001220703125,280.42999267578125,279.05999755859375,280.20001220703125,270.57318115234375,47047600,0.0018576111890104257,
2018-07-24,281.7900085449219,282.55999755859375,280.6300048828125,281.6099853515625,271.9347229003906,68026900,0.005019405531929277,
2018-07-25,281.3299865722656,284.3699951171875,281.2799987792969,284.010009765625,274.2522888183594,78882900,0.008486400193444807,
2018-07-26,283.20001220703125,284.1099853515625,283.0899963378906,283.3399963378906,273.6052551269531,57919500,-0.0023619061672846917,
2018-07-27,283.7099914550781,283.82000732421875,280.3800048828125,281.4200134277344,271.75128173828125,76768700,-0.006799313952093535,
2018-07-30,281.510009765625,281.69000244140625,279.3599853515625,279.95001220703125,270.331787109375,63742500,-0.005237203675095492,
2018-07-31,280.80999755859375,282.0199890136719,280.3800048828125,281.3299865722656,271.6643371582031,68570500,0.00491725038771483,
2018-08-01,281.55999755859375,282.1300048828125,280.1300048828125,280.8599853515625,271.2104797363281,53853300,-0.0016720374025657521,
2018-08-02,279.3900146484375,282.5799865722656,279.1600036621094,282.3900146484375,272.6879577636719,63426400,0.00543287371593472,
2018-08-03,282.5299987792969,283.6600036621094,282.3299865722656,283.6000061035156,273.8563232421875,53935400,0.004275670079224741,
2018-08-06,283.6400146484375,284.989990234375,283.20001220703125,284.6400146484375,274.8606262207031,39400900,0.003660459201019565,
2018-08-07,285.3900146484375,286.010009765625,285.239990234375,285.5799865722656,275.7682800292969,43196600,0.00329687760242284,
2018-08-08,285.3900146484375,285.9100036621094,284.94000244140625,285.4599914550781,275.65240478515625,42114600,-0.0004202687152244611,
2018-08-09,285.5299987792969,285.9700012207031,284.9200134277344,285.07000732421875,275.27587890625,35717000,-0.0013670944295027395,
2018-08-10,283.45001220703125,284.05999755859375,282.3599853515625,283.1600036621094,273.4314880371094,77076000,-0.006722667999259242,
2018-08-13,283.4700012207031,284.1600036621094,281.7699890136719,282.1000061035156,272.40789794921875,65732900,-0.0037504821950417855,
2018-08-14,282.9200134277344,284.1700134277344,282.4800109863281,283.8999938964844,274.1460266113281,43842000,0.006360402336152668,
2018-08-15,282.3800048828125,282.5400085449219,280.1600036621094,281.7799987792969,272.0989074707031,102925400,-0.007495421687086555,
2018-08-16,283.3999938964844,285.0400085449219,283.3599853515625,284.05999755859375,274.3005676269531,69967900,0.008058854565280422,
2018-08-17,283.8299865722656,285.55999755859375,283.3699951171875,285.05999755859375,275.2661437988281,65618500,0.0035142010040534032,
2018-08-20,285.57000732421875,285.9700012207031,285.05999755859375,285.6700134277344,275.855224609375,39807500,0.0021376696150321346,
2018-08-21,286.25,287.30999755859375,285.7099914550781,286.3399963378906,276.5022277832031,67272000,0.0023425576654248943,
2018-08-22,285.8800048828125,286.760009765625,285.5799865722656,286.1700134277344,276.33807373046875,44993300,-0.0005938163953526431,
2018-08-23,285.9700012207031,286.94000244140625,285.42999267578125,285.7900085449219,275.9710998535156,49204900,-0.0013287814676808238,
2018-08-24,286.44000244140625,287.6700134277344,286.3800048828125,287.510009765625,277.6319885253906,57487400,0.006000370927635234,
2018-08-27,288.8599853515625,289.8999938964844,288.67999267578125,289.7799987792969,279.8240051269531,57072400,0.007864333972650215,
2018-08-28,290.29998779296875,290.4200134277344,289.3999938964844,289.9200134277344,279.959228515625,46943500,0.0004830589898629278,
2018-08-29,290.1600036621094,291.739990234375,289.8900146484375,291.4800109863281,281.46563720703125,61485500,0.005366361323691596,
2018-08-30,290.94000244140625,291.3599853515625,289.6300048828125,290.29998779296875,280.326171875,61229500,-0.004056601512742224,
2018-08-31,289.8399963378906,290.80999755859375,289.2900085449219,290.30999755859375,280.3357849121094,66140800,3.448017043630606e-05,
2018-09-04,289.8399963378906,290.2099914550781,288.67999267578125,289.80999755859375,279.8529968261719,57594400,-0.0017237817279795312,
2018-09-05,289.4100036621094,289.6400146484375,287.8900146484375,289.0299987792969,279.0997619628906,72452400,-0.0026950426934643306,
2018-09-06,289.1499938964844,289.489990234375,287.0,288.1600036621094,278.25970458984375,65909900,-0.003014590593621199,
2018-09-07,286.9800109863281,288.70001220703125,286.7099914550781,287.6000061035156,277.7189636230469,73524800,-0.001945247067113778,
2018-09-10,288.739990234375,289.0400085449219,287.8800048828125,288.1000061035156,278.20172119140625,50210900,0.0017370162067597659,
2018-09-11,287.3699951171875,289.54998779296875,286.9800109863281,289.04998779296875,279.11907958984375,50530500,0.0032919780210391766,
2018-09-12,289.05999755859375,289.79998779296875,288.2300109863281,289.1199951171875,279.18670654296875,59810800,0.0002421686584574769,
2018-09-13,290.32000732421875,291.0400085449219,290.0,290.8299865722656,280.8379211425781,51034200,0.005897047898963309,
2018-09-14,291.05999755859375,291.2699890136719,290.0,290.8800048828125,280.88623046875,55079900,0.00017196992111143846,
2018-09-17,290.82000732421875,290.8599853515625,289.0299987792969,289.3399963378906,279.3991394042969,68244000,-0.005308373230784791,
2018-09-18,289.5799865722656,291.5799865722656,289.54998779296875,290.9100036621094,280.91522216796875,61930400,0.005411499028350448,
2018-09-19,290.9700012207031,291.69000244140625,290.8299865722656,291.2200012207031,281.21453857421875,49080600,0.001065045901419516,
2018-09-20,292.6400146484375,293.94000244140625,291.239990234375,293.5799865722656,283.4934997558594,100360600,0.008071129316734715,
2018-09-21,293.0899963378906,293.2200012207031,291.80999755859375,291.989990234375,283.2344665527344,105479700,-0.005430607129735593,
2018-09-24,291.3399963378906,291.5,290.3699951171875,291.0199890136719,282.2935485839844,53409600,-0.0033275660804232346,
2018-09-25,291.5299987792969,291.6499938964844,290.4800109863281,290.75,282.0316467285156,44370000,-0.0009281641822477785,
2018-09-26,290.9100036621094,292.239990234375,289.4100036621094,289.8800048828125,281.187744140625,79739700,-0.0029967303134387914,
2018-09-27,290.4100036621094,291.9100036621094,290.1000061035156,290.69000244140625,281.97344970703125,59249500,0.0027903545616681496,
2018-09-28,289.989990234375,291.2799987792969,289.95001220703125,290.7200012207031,282.00250244140625,70091400,0.00010319319975419512,
2018-10-01,292.1099853515625,292.92999267578125,290.9800109863281,291.7300109863281,282.9822998046875,62078900,0.003468145787024826,
2018-10-02,291.55999755859375,292.3599853515625,291.1400146484375,291.55999755859375,282.8173522949219,47258200,-0.0005829464933681313,
2018-10-03,292.739990234375,293.2099914550781,291.32000732421875,291.7200012207031,282.97259521484375,64694600,0.0005486341601209336,
2018-10-04,291.17999267578125,291.239990234375,287.6600036621094,289.44000244140625,280.7608947753906,111545900,-0.007846412218619621,
2018-10-05,289.69000244140625,290.2699890136719,286.2200012207031,287.82000732421875,279.1894836425781,105951700,-0.005612719892668467,
2018-10-08,287.04998779296875,288.2200012207031,285.5,287.82000732421875,279.1894836425781,87742200,0.0,
2018-10-09,287.3900146484375,288.8599853515625,286.7699890136719,287.3999938964844,278.7821044921875,74339000,-0.0014603577813288276,
2018-10-10,286.8299865722656,286.9100036621094,277.8800048828125,278.29998779296875,269.9549865722656,214731000,-0.032175327738924224,
2018-10-11,277.0799865722656,278.8999938964844,270.3599853515625,272.1700134277344,264.0087890625,274840500,-0.022272704268319985,
2018-10-12,276.7699890136719,277.0899963378906,272.3699951171875,275.95001220703125,267.6754455566406,183186500,0.013792813721223516,
2018-10-15,275.54998779296875,277.0400085449219,274.29998779296875,274.3999938964844,266.1719055175781,102263700,-0.005632860513300101,
2018-10-16,276.6000061035156,280.82000732421875,276.07000732421875,280.3999938964844,271.99200439453125,118255800,0.021630259784663514,
2018-10-17,280.44000244140625,281.1499938964844,277.55999755859375,280.45001220703125,272.0404968261719,110626000,0.00017836608767098192,
2018-10-18,279.3999938964844,280.07000732421875,274.9700012207031,276.3999938964844,268.1119384765625,134557500,-0.01454642966960099,
2018-10-19,277.1300048828125,279.29998779296875,275.4700012207031,276.25,267.9664306640625,139901600,-0.0005428169793680889,
2018-10-22,277.0,277.3599853515625,274.4100036621094,275.010009765625,266.7635803222656,82415800,-0.004498756680096918,
2018-10-23,270.95001220703125,274.8699951171875,268.6099853515625,273.6099853515625,265.4056091308594,146352700,-0.005103814901447561,
2018-10-24,273.3299865722656,273.760009765625,264.70001220703125,265.32000732421875,257.3641662597656,177806700,-0.030767008987836523,
2018-10-25,267.3800048828125,271.80999755859375,266.2300109863281,270.0799865722656,261.9814147949219,138061500,0.017781489427391158,
2018-10-26,265.9200134277344,271.0,262.2900085449219,265.3299865722656,257.3738708496094,201574600,-0.017743878014358665,
2018-10-29,268.79998779296875,270.25,259.8500061035156,263.8599853515625,255.9479522705078,160749100,-0.005555679735930936,
2018-10-30,263.6700134277344,268.1199951171875,263.1199951171875,267.7699890136719,259.74072265625,157116000,0.01470975811483792,
2018-10-31,270.6499938964844,273.2300109863281,270.1199951171875,270.6300048828125,262.5149841308594,128296300,0.010624230324527811,
2018-11-01,271.6000061035156,273.7300109863281,270.3800048828125,273.510009765625,265.3086242675781,99495000,0.010585627590690578,
2018-11-02,274.75,275.2300109863281,269.5899963378906,271.8900146484375,263.73724365234375,122634100,-0.005940593358602918,
2018-11-05,272.44000244140625,274.010009765625,271.3500061035156,273.3900146484375,265.1922302246094,65622500,0.005501774145743519,
2018-11-06,273.32000732421875,275.29998779296875,273.25,275.1199951171875,266.8703308105469,60085900,0.0063079476191934235,
2018-11-07,277.55999755859375,281.1000061035156,277.0799865722656,281.010009765625,272.583740234375,102752100,0.021182942264952046,
2018-11-08,280.1099853515625,281.2200012207031,279.2200012207031,280.5,272.0889892578125,65584900,-0.0018165656782744369,
2018-11-09,279.0299987792969,279.239990234375,276.17999267578125,277.760009765625,269.4311828613281,98812600,-0.009816258332266129,
2018-11-12,277.19000244140625,277.4599914550781,271.989990234375,272.57000732421875,264.39678955078125,99673600,-0.018861977910483718,
2018-11-13,273.0899963378906,275.3299865722656,271.25,272.05999755859375,263.9020690917969,98176600,-0.001872867488496103,
2018-11-14,274.1600036621094,274.6099853515625,268.45001220703125,270.20001220703125,262.09783935546875,125335900,-0.006860150527645864,
2018-11-15,268.7799987792969,273.5400085449219,267.010009765625,273.0199890136719,264.8332824707031,135101400,0.01038254163095934,
2018-11-16,271.7900085449219,274.75,271.2099914550781,273.7300109863281,265.5220031738281,126668000,0.002597246901833087,
2018-11-19,273.04998779296875,273.3800048828125,268.07000732421875,269.1000061035156,261.0308532714844,103061700,-0.017059178822574482,
2018-11-20,265.3599853515625,267.0,263.1499938964844,264.1199951171875,256.2001647949219,136021300,-0.01867955357480556,
2018-11-21,265.8599853515625,267.1499938964844,265.010009765625,265.0199890136719,257.07318115234375,75563700,0.0034017265425041,
2018-11-23,263.17999267578125,264.82000732421875,263.07000732421875,263.25,255.35626220703125,42807900,-0.006701102367690993,
2018-11-26,265.7799987792969,267.75,265.3399963378906,267.5,259.47882080078125,79981400,0.016015415321976274,
2018-11-27,266.3399963378906,268.3999938964844,265.6600036621094,268.3999938964844,260.351806640625,75502400,0.0033588160210941014,
2018-11-28,269.6000061035156,274.5799865722656,268.3299865722656,274.5799865722656,266.3464660644531,127629600,0.022764226209489338,
2018-11-29,273.7099914550781,275.54998779296875,272.42999267578125,273.9800109863281,265.7644958496094,82346400,-0.0021874574443871125,
2018-11-30,273.80999755859375,276.2799987792969,273.45001220703125,275.6499938964844,267.3844299316406,98204200,0.006076771771168585,
2018-12-03,280.2799987792969,280.3999938964844,277.510009765625,279.29998779296875,270.92498779296875,103176300,0.01315450635189911,
2018-12-04,278.3699951171875,278.8500061035156,269.8999938964844,270.25,262.1463623046875,177986000,-0.032938972726007744,
2018-12-06,265.9200134277344,269.9700012207031,262.44000244140625,269.8399963378906,261.7486267089844,204185400,-0.001518279337333273,
2018-12-07,269.4599914550781,271.2200012207031,262.6300048828125,263.57000732421875,255.66665649414062,161018900,-0.023510162043045117,
2018-12-10,263.3699951171875,265.1600036621094,258.6199951171875,264.07000732421875,256.1517028808594,151445900,0.0018952321119764235,
2018-12-11,267.6600036621094,267.8699951171875,262.4800109863281,264.1300048828125,256.2098388671875,121504400,0.00022717742319274082,
2018-12-12,267.4700012207031,269.0,265.3699951171875,265.4599914550781,257.5,97976700,0.005022713334834678,
2018-12-13,266.5199890136719,267.489990234375,264.1199951171875,265.3699951171875,257.4126892089844,96662700,-0.0003390778254033106,
2018-12-14,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,252.6596221923828,116961100,-0.018637364083155077,
2018-12-17,259.3999938964844,260.6499938964844,253.52999877929688,255.36000061035156,247.70286560058594,165492300,-0.019813379448779447,
2018-12-18,257.20001220703125,257.95001220703125,253.27999877929688,255.0800018310547,247.43124389648438,134515100,-0.001097088026179746,
2018-12-19,255.1699981689453,259.3999938964844,249.35000610351562,251.25999450683594,243.7257537841797,214992800,-0.015088990911623237,
2018-12-20,249.86000061035156,251.6199951171875,244.64999389648438,247.1699981689453,239.75843811035156,252053400,-0.016411886126272028,
2018-12-21,246.74000549316406,249.7100067138672,239.97999572753906,240.6999969482422,234.84588623046875,255345600,-0.02652501947718206,
2018-12-24,239.0399932861328,240.83999633789062,234.27000427246094,234.33999633789062,228.64056396484375,147311600,-0.026778295497672407,
2018-12-26,235.97000122070312,246.17999267578125,233.75999450683594,246.17999267578125,240.19259643554688,218485400,0.049289909317996004,
2018-12-27,242.57000732421875,248.2899932861328,238.9600067138672,248.07000732421875,242.0366668701172,186267300,0.007648047996319477,
2018-12-28,249.5800018310547,251.39999389648438,246.4499969482422,247.75,241.7244415283203,153100200,-0.0012908207168937115,
2018-12-31,249.55999755859375,250.19000244140625,247.47000122070312,249.9199981689453,243.84164428710938,144299400,0.008720686114660408,
2019-01-02,245.97999572753906,251.2100067138672,245.9499969482422,250.17999267578125,244.09532165527344,126925200,0.0010397701860406516,
2019-01-03,248.22999572753906,248.57000732421875,243.6699981689453,244.2100067138672,238.27053833007812,144140700,-0.024152091139486728,
2019-01-04,247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,246.25155639648438,142628800,0.03294696944123263,
2019-01-07,252.69000244140625,255.9499969482422,251.69000244140625,254.3800048828125,248.19317626953125,103139100,0.007853723405748247,
2019-01-08,256.82000732421875,257.30999755859375,254.0,256.7699890136719,250.52503967285156,102512600,0.009351468556684412,
2019-01-09,257.55999755859375,258.9100036621094,256.19000244140625,257.9700012207031,251.6958770751953,95006600,0.004662604047895456,
2019-01-10,256.260009765625,259.1600036621094,255.5,258.8800048828125,252.58372497558594,96823900,0.003521348908550946,
2019-01-11,257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,252.6813201904297,73858100,0.0003862283308007157,
2019-01-14,256.8599853515625,258.29998779296875,256.4100036621094,257.3999938964844,251.1397247314453,70908200,-0.00611960961238011,
2019-01-15,257.82000732421875,260.70001220703125,257.80999755859375,260.3500061035156,254.01800537109375,85208300,0.011395631602565357,
2019-01-16,260.8299865722656,261.9700012207031,260.6000061035156,260.9800109863281,254.6326446533203,77636700,0.0024169150781274914,
2019-01-17,260.010009765625,263.9200134277344,259.9599914550781,262.9599914550781,256.56451416015625,96118400,0.007558078730287087,
2019-01-18,264.9800109863281,266.9800109863281,263.0,266.4599914550781,259.9793701171875,127900300,0.013222209602931542,
2019-01-22,264.82000732421875,265.05999755859375,261.05999755859375,262.8599853515625,256.4669189453125,115531200,-0.013602591137040479,
2019-01-23,264.010009765625,264.7900085449219,260.6600036621094,263.4100036621094,257.0035705566406,86030300,0.0020902522366409632,
2019-01-24,263.2099914550781,264.20001220703125,262.0799865722656,263.54998779296875,257.14013671875,59204100,0.0005312894201534258,
2019-01-25,265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,259.31591796875,96883400,0.00842583732694401,
2019-01-28,263.3900146484375,263.8299865722656,261.7900085449219,263.760009765625,257.3450927734375,85613700,-0.007629258522316065,
2019-01-29,263.9200134277344,264.54998779296875,262.4800109863281,263.4100036621094,257.0035705566406,66136300,-0.0013278682247815595,
2019-01-30,265.1000061035156,268.5199890136719,264.25,267.5799865722656,261.0721435546875,92473700,0.01570676929998593,
2019-01-31,267.510009765625,270.4700012207031,267.2699890136719,269.92999267578125,263.364990234375,104012100,0.008744102128510768,
2019-02-01,270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,263.4917907714844,85782500,0.0004815085008072138,
2019-02-04,270.1099853515625,272.0299987792969,269.3599853515625,271.9599914550781,265.3456115722656,60744800,0.007010817745824104,
2019-02-05,272.44000244140625,273.44000244140625,271.8800048828125,273.1000061035156,266.4578552246094,79552800,0.004183085590188793,
2019-02-06,272.7900085449219,273.3399963378906,271.9200134277344,272.739990234375,266.1065979003906,58347800,-0.001319126204606274,
2019-02-07,270.94000244140625,271.54998779296875,268.2900085449219,270.1400146484375,263.5699157714844,95482000,-0.009578527266094447,
2019-02-08,268.75,270.5799865722656,267.8299865722656,270.4700012207031,263.891845703125,75788900,0.0012207935612057648,
2019-02-11,271.20001220703125,271.489990234375,270.0299987792969,270.6199951171875,264.0382080078125,68021400,0.0005544138732615392,
2019-02-12,272.4200134277344,274.5199890136719,272.3399963378906,274.1000061035156,267.43359375,72270200,0.01277742078377807,
2019-02-13,275.0299987792969,275.92999267578125,274.55999755859375,274.989990234375,268.3018798828125,65277200,0.0032416722801614796,
2019-02-14,273.7799987792969,275.6400146484375,272.8699951171875,274.3800048828125,267.7067565917969,83234400,-0.0022206731625570315,
2019-02-15,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,270.6240234375,97088700,0.010838312654595526,
2019-02-19,276.4800109863281,278.5799865722656,276.4700012207031,277.8500061035156,271.0923767089844,59120800,0.0017290843444572733,
2019-02-20,277.80999755859375,278.9200134277344,277.25,278.4100036621094,271.63873291015625,76610800,0.002013438816184354,
2019-02-21,277.70001220703125,278.1000061035156,276.3500061035156,277.4200134277344,270.6728210449219,64214700,-0.0035622087717305444,
2019-02-22,278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,272.3509826660156,78114600,0.006180848820195919,
2019-02-25,280.7300109863281,281.30999755859375,279.42999267578125,279.5199890136719,272.72174072265625,69030700,0.0013603065239562613,
2019-02-26,279.1300048828125,280.29998779296875,278.8999938964844,279.32000732421875,272.526611328125,56844100,-0.0007157028820414423,
2019-02-27,278.5199890136719,279.5899963378906,277.4800109863281,279.20001220703125,272.4095764160156,56921600,-0.0004296895897642695,
2019-02-28,278.9599914550781,279.45001220703125,278.32000732421875,278.67999267578125,271.9021301269531,69268300,-0.0018642707295814414,
2019-03-01,280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,273.599853515625,78880500,0.006224383297258263,
2019-03-04,281.6000061035156,281.8699951171875,276.8399963378906,279.3999938964844,272.60467529296875,106494600,-0.0036441021995717456,
2019-03-05,279.5400085449219,279.760009765625,278.4100036621094,279.0199890136719,272.23388671875,59114600,-0.0013610005125166476,
2019-03-06,279.1499938964844,279.1600036621094,276.9700012207031,277.3299865722656,270.5849914550781,75039800,-0.006075340033059994,
2019-03-07,276.8299865722656,276.989990234375,274.07000732421875,275.010009765625,268.3214111328125,94885100,-0.00840058828033787,
2019-03-08,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,267.78485107421875,85795800,-0.002001996443957229,
2019-03-11,275.260009765625,278.6199951171875,275.2300109863281,278.44000244140625,271.66802978515625,65098900,0.014397105360716386,
2019-03-12,279.05999755859375,280.07000732421875,278.8500061035156,279.489990234375,272.69244384765625,79667500,0.003763873770286568,
2019-03-13,280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,274.4974365234375,80639200,0.006597410473970337,
2019-03-14,281.3699951171875,281.8399963378906,280.6700134277344,281.1600036621094,274.32183837890625,67518400,-0.000639973980175984,
2019-03-15,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,275.67718505859375,81309000,0.0005333400882334389,
2019-03-18,281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,276.67669677734375,62199800,0.0036192965574422,
2019-03-19,283.510009765625,284.3599853515625,281.4100036621094,282.3999938964844,276.7453308105469,90268100,0.00024793202768967686,
2019-03-20,282.1600036621094,283.5,280.32000732421875,281.54998779296875,275.912353515625,84609200,-0.003014475661975376,
2019-03-21,280.6400146484375,285.17999267578125,280.5899963378906,284.7300109863281,279.0287170410156,79550400,0.011231393051487988,
2019-03-22,283.2200012207031,283.79998779296875,279.17999267578125,279.25,273.65838623046875,122659300,-0.01943396344627371,
2019-03-25,278.8699951171875,280.19000244140625,277.6400146484375,279.0400085449219,273.45263671875,85575200,-0.0007522666061259927,
2019-03-26,280.989990234375,282.17999267578125,279.55999755859375,281.1199951171875,275.4909362792969,68125900,0.007426435726463338,
2019-03-27,281.1099853515625,281.760009765625,277.92999267578125,279.6499938964844,274.0503845214844,72224700,-0.005242807627602643,
2019-03-28,280.3500061035156,281.2099914550781,279.07000732421875,280.7099914550781,275.0892028808594,56238500,0.0037832780734960493,
2019-03-29,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,276.8237609863281,82186800,0.006285712996999891,
2019-04-01,284.70001220703125,286.1600036621094,284.3999938964844,285.8299865722656,280.1066589355469,77617900,0.011789391005819612,
2019-04-02,286.0400085449219,286.2300109863281,285.0899963378906,285.9700012207031,280.24383544921875,40070400,0.0004897329633613274,
2019-04-03,287.32000732421875,287.760009765625,285.75,286.4200134277344,280.6848449707031,68243200,0.0015723974501072329,
2019-04-04,286.7799987792969,287.4599914550781,286.010009765625,287.17999267578125,281.4295959472656,48997500,0.0026498594304710924,
2019-04-05,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,282.79180908203125,58621700,0.00482854485141518,
2019-04-08,288.1000061035156,288.9100036621094,287.3699951171875,288.7900085449219,283.0074157714844,53566300,0.0007620937553832577,
2019-04-09,287.7200012207031,288.0799865722656,286.70001220703125,287.30999755859375,281.5570068359375,66142300,-0.005138046264924557,
2019-04-10,287.7699890136719,288.3900146484375,287.30999755859375,288.2900085449219,282.5174255371094,52601500,0.0034051838877499486,
2019-04-11,288.8299865722656,288.8399963378906,287.5799865722656,288.2099914550781,282.43902587890625,55093100,-0.0002775961504166229,
2019-04-12,290.0,290.4700012207031,288.260009765625,290.1600036621094,284.3499755859375,69727800,0.00674315615413969,
2019-04-15,290.239990234375,290.3500061035156,289.0799865722656,289.9700012207031,284.16375732421875,49596700,-0.0006550340323746307,
2019-04-16,290.95001220703125,291.010009765625,289.5,290.1600036621094,284.3499755859375,52153200,0.0006550340323745708,
2019-04-17,291.3999938964844,291.42999267578125,288.989990234375,289.45001220703125,283.6541748046875,58268300,-0.002449894897439293,
2019-04-18,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,284.2127380371094,68708500,0.001967235540263141,
2019-04-22,289.1700134277344,290.44000244140625,289.07000732421875,290.2699890136719,284.4577331542969,40160100,0.0008616382323780712,
2019-04-23,290.67999267578125,293.1400146484375,290.4200134277344,292.8800048828125,287.0154724121094,52246600,0.008951499012848906,
2019-04-24,292.7900085449219,293.1600036621094,292.07000732421875,292.2300109863281,286.3785400390625,50392900,-0.002221784437925413,
2019-04-25,292.1199951171875,292.7799987792969,290.7300109863281,292.04998779296875,286.2021179199219,57770900,-0.0006162223571992094,
2019-04-26,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,287.5348815917969,50916400,0.004645982083609567,
2019-04-29,293.510009765625,294.45001220703125,293.4100036621094,293.8699951171875,287.98565673828125,57197700,0.0015665152911773707,
2019-04-30,293.489990234375,294.3399963378906,291.9200134277344,294.0199890136719,288.1326599121094,81111700,0.0005102788065382311,
